"","Lineage1","Lineage2","Lineage3","Lineage4","Lineage5","Lineage6","Lineage7","Lineage8","Lineage9","Lineage10","Lineage11","Lineage12","Fam","Taxogroup","Taxo1","Last","SizeMin","SizeMax","Cover","Shape","Spicule","Symmetry","Polarity","Colony","Motility","Chloroplast","Plast_Origin","Ingestion","Behaviour","Mutualistic_Host","Symbiontic","Symbiont_Location","Host_Specialisation","Symbiont_Specialisation","Prey_Specialisation","Mucilage","Chemical_Signal","Nutrient_Afinity","Oxygen_Tolerance","Salinity","Temperature","Depth","Toxygenity","Benthic_Phase","Longevity","Cyst_Spore","Ploidy","Genome_Size"
"645","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Spiniferodinium","Spiniferodinium_galeiforme",NA,NA,"Alveolates","Dinophyta","Gymnodiniales","Spiniferodinium","25","36","Naked","Round","1","Asymetrical","Heteropolar","Ellongated","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"1",NA,NA
"646","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Spiniferodinium","Spiniferodinium_sp.",NA,NA,"Alveolates","Dinophyta","Gymnodiniales","Spiniferodinium","21","36","Naked","Round","1","Asymetrical","Heteropolar","Ellongated","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"1",NA,NA
"647","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Togula",NA,NA,NA,"Alveolates","Dinophyta","Gymnodiniales","Togula","22","70","Naked","Round","0","Asymetrical","Heteropolar","Ellongated","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"0",NA,NA
"648","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Kareniaceae",NA,NA,NA,NA,"Alveolates","Dinophyta","Gymnodiniales","Kareniaceae",NA,NA,"Naked","Round","0","Asymetrical","Heteropolar","None","Swimmer","1","Constitutive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,NA,NA,NA
"649","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Kareniaceae","Karenia",NA,NA,NA,"Alveolates","Dinophyta","Karenia","Karenia","16","56","Naked","Round","0","Asymetrical","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"650","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Kareniaceae","Karenia","Karenia_bidigitata",NA,NA,"Alveolates","Dinophyta","Karenia","Karenia","20","22","Naked","Round","0","Asymetrical","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,"brevetoxin",NA,NA,"0",NA,NA
"651","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium",NA,NA,NA,"Alveolates","Dinophyta","Gymnodiniales","Karlodinium","7","22","Naked","Round","0","Asymetrical","Heteropolar","None","Swimmer","1","Constitutive","Myzocytotic","Cruise_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,"Yes",NA,NA,"1","Haplodiplont",NA
"652","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","Karlodinium_micrum",NA,NA,"Alveolates","Dinophyta","Gymnodiniales","Karlodinium","8","18","Naked","Round","0","Asymetrical","Heteropolar","None","Swimmer","1","Constitutive","Myzocytotic","Cruise_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,"Yes",NA,NA,"1","Haplodiplont",NA
"653","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","Karlodinium_sp.",NA,NA,"Alveolates","Dinophyta","Gymnodiniales","Karlodinium","7","22","Naked","Round","0","Asymetrical","Heteropolar","None","Swimmer","1","Constitutive","Myzocytotic","Cruise_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,"Yes",NA,NA,"1","Haplodiplont",NA
"654","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Polykrikaceae","Pheopolykrikos","Pheopolykrikos_beauchampii",NA,NA,"Alveolates","Dinophyta","Gymnodiniales","Pheopolykrikos","100","120","Naked","Elongated","0","Asymetrical","Heteropolar","Ellongated","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"655","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Polykrikaceae","Polykrikos",NA,NA,NA,"Alveolates","Dinophyta","Polykrikos","Polykrikos","20","120","Naked","Elongated","0","Asymetrical","Heteropolar","Ellongated","Swimmer",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"656","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Polykrikaceae","Polykrikos","Polkrikos_hartmannii",NA,NA,"Alveolates","Dinophyta","Polykrikos","Polkrikos","47","100","Naked","Elongated","0","Asymetrical","Heteropolar","Ellongated","Swimmer","1","Constitutive","Phagotrophic","Cruise_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"657","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Polykrikaceae","Polykrikos","Polykrikos_geminatum",NA,NA,"Alveolates","Dinophyta","Polykrikos","Polykrikos","20","30","Naked","Elongated","0","Asymetrical","Heteropolar","Ellongated","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"658","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Polykrikaceae","Polykrikos","Polykrikos_kofoidii",NA,NA,"Alveolates","Dinophyta","Polykrikos","Polykrikos","14","70","Naked","Elongated","0","Asymetrical","Heteropolar","Ellongated","Swimmer","0","None","Phagotrophic","Cruise_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Haplodiplont",NA
"659","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Polykrikaceae","Polykrikos","Polykrikos_tanit",NA,NA,"Alveolates","Dinophyta","Polykrikos","Polykrikos","46","76","Naked","Elongated","0","Asymetrical","Heteropolar","Ellongated","Swimmer","1","Constitutive","Myzocytotic","Cruise_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"660","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Warnowiaceae","Nematodinium","Nematodinium_sp.",NA,NA,"Alveolates","Dinophyta","Gymnodiniales","Nematodinium","50","70","Naked","Elongated","0","Asymetrical","Heteropolar","None","Swimmer","1","Endosymbiotic","Phagotrophic","Cruise_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"661","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.",NA,NA,"Alveolates","Dinophyta","Gymnodiniales","Proterythropsis","70","70","Naked","Elongated","0","Asymetrical","Heteropolar","None","Swimmer","0","None","Phagotrophic","Cruise_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"662","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Gymnodiniales","Warnowiaceae","Warnowia","Warnowia_sp.",NA,NA,"Alveolates","Dinophyta","Warnowia","Warnowia","24","100","Naked","Elongated","0","Asymetrical","Heteropolar","None","Swimmer","0","None","Phagotrophic","Cruise_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"663","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Peridiniales",NA,NA,NA,NA,NA,"Alveolates","Dinophyta","Peridiniales","Peridiniales",NA,NA,"Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Phagotrophic","Cruise_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"664","Eukaryota","Harosa","Alveolata","Myzozoa","Holodinophyta","Dinophyceae","Peridiniales","05","Blastodiniaceae","Blastodinium_01","Blastodinium_contortum",NA,"Alveolates","Dinophyta","Peridiniales","Blastodinium","9","350","Organic","Elongated","0","Bilateral","Heteropolar","None","Attached","1","Constitutive","Myzocytotic","Passive_Ambush_Feeder",NA,"Parasite",NA,NA,NA,"copepods",NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"1",NA,NA
