"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","kingdom","supergroup","division","class","order","family","genus","species"
"38111","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta",NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda",NA,NA,NA
"38112","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta",NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda",NA,NA,NA,NA
"38113","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta",NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa",NA,NA,NA,NA,NA
"38114","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta",NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"38115","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta",NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"1104","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea",NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda",NA,NA,NA,NA
"11041","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea",NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa",NA,NA,NA,NA,NA
"11042","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea",NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"11043","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea",NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"7934","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta","Dicondylia",NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta",NA,NA
"79341","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta","Dicondylia",NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda",NA,NA,NA
"79342","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta","Dicondylia",NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda",NA,NA,NA,NA
"79343","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta","Dicondylia",NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa",NA,NA,NA,NA,NA
"79344","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta","Dicondylia",NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"79345","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta","Dicondylia",NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"23238","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta","Dicondylia","Pterygota","Neoptera",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta",NA,NA
"232381","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta","Dicondylia","Pterygota","Neoptera",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda",NA,NA,NA
"232382","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta","Dicondylia","Pterygota","Neoptera",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda",NA,NA,NA,NA
"232383","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta","Dicondylia","Pterygota","Neoptera",NA,NA,"Eukaryota","Opisthokonta","Metazoa",NA,NA,NA,NA,NA
"232384","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta","Dicondylia","Pterygota","Neoptera",NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"232385","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata","Pancrustacea","Hexapoda","Insecta","Dicondylia","Pterygota","Neoptera",NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"9294","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata",NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda",NA,NA,NA,NA
"92941","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata",NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa",NA,NA,NA,NA,NA
"92942","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata",NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"92943","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa","Panarthropoda","Arthropoda","Mandibulata",NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"9683","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa",NA,NA,NA,NA,NA
"96831","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"96832","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Ecdysozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"735","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Agaricomycotina","Tremellomycetes","Filobasidiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes",NA,NA
"7351","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Agaricomycotina","Tremellomycetes","Filobasidiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina",NA,NA,NA
"7352","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Agaricomycotina","Tremellomycetes","Filobasidiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota",NA,NA,NA,NA
"7353","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Agaricomycotina","Tremellomycetes","Filobasidiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi",NA,NA,NA,NA,NA
"7354","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Agaricomycotina","Tremellomycetes","Filobasidiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"7355","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Agaricomycotina","Tremellomycetes","Filobasidiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"18183","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","dothideomyceta","Dothideomycetes",NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes",NA,NA
"181831","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","dothideomyceta","Dothideomycetes",NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina",NA,NA,NA
"181832","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","dothideomyceta","Dothideomycetes",NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota",NA,NA,NA,NA
"181833","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","dothideomyceta","Dothideomycetes",NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi",NA,NA,NA,NA,NA
"181834","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","dothideomyceta","Dothideomycetes",NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"181835","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","dothideomyceta","Dothideomycetes",NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"19636","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina",NA,NA,NA
"196361","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota",NA,NA,NA,NA
"196362","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi",NA,NA,NA,NA,NA
"196363","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"196364","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"19438","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","Eurotiomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes",NA,NA
"194381","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","Eurotiomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina",NA,NA,NA
"194382","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","Eurotiomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota",NA,NA,NA,NA
"194383","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","Eurotiomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi",NA,NA,NA,NA,NA
"194384","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","Eurotiomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"194385","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","Eurotiomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"23104","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","Eurotiomycetes","Eurotiomycetidae","Eurotiales",NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes",NA,NA
"231041","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","Eurotiomycetes","Eurotiomycetidae","Eurotiales",NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina",NA,NA,NA
"231042","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","Eurotiomycetes","Eurotiomycetidae","Eurotiales",NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota",NA,NA,NA,NA
"231043","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","Eurotiomycetes","Eurotiomycetidae","Eurotiales",NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi",NA,NA,NA,NA,NA
"231044","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","Eurotiomycetes","Eurotiomycetidae","Eurotiales",NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"231045","Eukaryota","Opisthokonta","Fungi","Dikarya","Ascomycota","saccharomyceta","Pezizomycotina","leotiomyceta","Eurotiomycetes","Eurotiomycetidae","Eurotiales",NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"13201","Eukaryota","Opisthokonta","Fungi","Fungi incertae sedis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi",NA,NA,NA,NA,NA
"132011","Eukaryota","Opisthokonta","Fungi","Fungi incertae sedis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"132012","Eukaryota","Opisthokonta","Fungi","Fungi incertae sedis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"20686","Eukaryota","Opisthokonta","Fungi","Fungi incertae sedis","Chytridiomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Chytridiomycota",NA,NA,NA,NA
"206861","Eukaryota","Opisthokonta","Fungi","Fungi incertae sedis","Chytridiomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi",NA,NA,NA,NA,NA
"206862","Eukaryota","Opisthokonta","Fungi","Fungi incertae sedis","Chytridiomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"206863","Eukaryota","Opisthokonta","Fungi","Fungi incertae sedis","Chytridiomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"12934","Eukaryota","Opisthokonta","Fungi","Fungi incertae sedis","Chytridiomycota","Chytridiomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes",NA,NA
"129341","Eukaryota","Opisthokonta","Fungi","Fungi incertae sedis","Chytridiomycota","Chytridiomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Chytridiomycota",NA,NA,NA,NA
"129342","Eukaryota","Opisthokonta","Fungi","Fungi incertae sedis","Chytridiomycota","Chytridiomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi",NA,NA,NA,NA,NA
"129343","Eukaryota","Opisthokonta","Fungi","Fungi incertae sedis","Chytridiomycota","Chytridiomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"129344","Eukaryota","Opisthokonta","Fungi","Fungi incertae sedis","Chytridiomycota","Chytridiomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"14619","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Agaricomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina",NA,NA,NA
"146191","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Agaricomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota",NA,NA,NA,NA
"146192","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Agaricomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi",NA,NA,NA,NA,NA
"146193","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Agaricomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"146194","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Agaricomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"22897","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota",NA,NA,NA,NA
"228971","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi",NA,NA,NA,NA,NA
"228972","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"228973","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"3006","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Ustilaginomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina",NA,NA,NA
"30061","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Ustilaginomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota",NA,NA,NA,NA
"30062","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Ustilaginomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi",NA,NA,NA,NA,NA
"30063","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Ustilaginomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"30064","Eukaryota","Opisthokonta","Fungi","Dikarya","Basidiomycota","Ustilaginomycotina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"21556","Eukaryota","Opisthokonta","Choanoflagellata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"215561","Eukaryota","Opisthokonta","Choanoflagellata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"23953","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Deuterostomia","Echinodermata","Eleutherozoa","Asterozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Echinodermata",NA,NA,NA,NA
"239531","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Deuterostomia","Echinodermata","Eleutherozoa","Asterozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa",NA,NA,NA,NA,NA
"239532","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Deuterostomia","Echinodermata","Eleutherozoa","Asterozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"239533","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Deuterostomia","Echinodermata","Eleutherozoa","Asterozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"22004","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Lophotrochozoa","Annelida","Polychaeta","Palpata","Aciculata",NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Annelida",NA,NA,NA,NA
"220041","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Lophotrochozoa","Annelida","Polychaeta","Palpata","Aciculata",NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa",NA,NA,NA,NA,NA
"220042","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Lophotrochozoa","Annelida","Polychaeta","Palpata","Aciculata",NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"220043","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Lophotrochozoa","Annelida","Polychaeta","Palpata","Aciculata",NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"20903","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Ctenophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Ctenophora",NA,NA,NA,NA
"209031","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Ctenophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa",NA,NA,NA,NA,NA
"209032","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Ctenophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"209033","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Ctenophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"660","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Lophotrochozoa","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca",NA,NA,NA,NA
"6601","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Lophotrochozoa","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa",NA,NA,NA,NA,NA
"6602","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Lophotrochozoa","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"6603","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Protostomia","Lophotrochozoa","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"8434","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Deuterostomia","Chordata","Tunicata","Thaliacea","Salpida",NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa",NA,NA,NA,NA,NA
"84341","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Deuterostomia","Chordata","Tunicata","Thaliacea","Salpida",NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"84342","Eukaryota","Opisthokonta","Metazoa","Eumetazoa","Bilateria","Deuterostomia","Chordata","Tunicata","Thaliacea","Salpida",NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
